Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1.0360000133514404,1.0414999723434448,1.0195000171661377,1.0198999643325806,1.0198999643325806,0
2010-01-11,1.020300030708313,1.0285999774932861,1.013100028038025,1.0263999700546265,1.0263999700546265,0
2010-01-18,1.0263999700546265,1.049299955368042,1.0230000019073486,1.0413000583648682,1.0413000583648682,0
2010-01-25,1.0410000085830688,1.063099980354309,1.0367000102996826,1.059999942779541,1.059999942779541,0
2010-02-01,1.0605000257492065,1.0793999433517456,1.0498000383377075,1.075600028038025,1.075600028038025,0
2010-02-08,1.0751999616622925,1.0825999975204468,1.0607999563217163,1.0753999948501587,1.0753999948501587,0
2010-02-15,1.0753999948501587,1.0896999835968018,1.0645999908447266,1.0746999979019165,1.0746999979019165,0
2010-02-22,1.0750999450683594,1.0877000093460083,1.069599986076355,1.073199987411499,1.073199987411499,0
2010-03-01,1.0729000568389893,1.0879000425338745,1.0648000240325928,1.0729600191116333,1.0729600191116333,0
2010-03-08,1.072700023651123,1.0802199840545654,1.0520000457763672,1.0578999519348145,1.0578999519348145,0
2010-03-15,1.0579999685287476,1.0643999576568604,1.0505000352859497,1.0611000061035156,1.0611000061035156,0
2010-03-22,1.0609999895095825,1.0749200582504272,1.0547499656677246,1.0635000467300415,1.0635000467300415,0
2010-03-29,1.0634000301361084,1.069000005722046,1.0434000492095947,1.0608999729156494,1.0608999729156494,0
2010-04-05,1.0607999563217163,1.0784000158309937,1.0528000593185425,1.0587999820709229,1.0587999820709229,0
2010-04-12,1.0583000183105469,1.0640000104904175,1.0500999689102173,1.061900019645691,1.061900019645691,0
2010-04-19,1.0618000030517578,1.0848000049591064,1.0601999759674072,1.0733000040054321,1.0733000040054321,0
2010-04-26,1.0729000568389893,1.0923000574111938,1.0700000524520874,1.076200008392334,1.076200008392334,0
2010-05-03,1.076300024986267,1.1243900060653687,1.0757399797439575,1.1038000583648682,1.1038000583648682,0
2010-05-10,1.102810025215149,1.1348999738693237,1.0920000076293945,1.132200002670288,1.132200002670288,0
2010-05-17,1.132099986076355,1.1582000255584717,1.1267999410629272,1.1505999565124512,1.1505999565124512,0
2010-05-24,1.1507999897003174,1.169319987297058,1.1480000019073486,1.158400058746338,1.158400058746338,0
2010-05-31,1.1583000421524048,1.1730400323867798,1.1448999643325806,1.1634000539779663,1.1634000539779663,0
2010-06-07,1.1632100343704224,1.167099952697754,1.139799952507019,1.145900011062622,1.145900011062622,0
2010-06-14,1.1457500457763672,1.1476000547409058,1.100059986114502,1.1049799919128418,1.1049799919128418,0
2010-06-21,1.1053999662399292,1.113510012626648,1.0917999744415283,1.0923000574111938,1.0923000574111938,0
2010-06-28,1.0925999879837036,1.093500018119812,1.0576000213623047,1.063599944114685,1.063599944114685,0
2010-07-05,1.0636999607086182,1.0672500133514404,1.048140048980713,1.0550999641418457,1.0550999641418457,0
2010-07-12,1.0551899671554565,1.0674999952316284,1.0399999618530273,1.049399971961975,1.049399971961975,0
2010-07-19,1.049530029296875,1.0562000274658203,1.0393999814987183,1.0539449453353882,1.0539449453353882,0
2010-07-26,1.0537999868392944,1.063770055770874,1.0361000299453735,1.0404000282287598,1.0404000282287598,0
2010-08-02,1.0403000116348267,1.0541000366210938,1.0332000255584717,1.0460000038146973,1.0460000038146973,0
2010-08-09,1.0382000207901,1.0615999698638916,1.037600040435791,1.0498000383377075,1.0498000383377075,0
2010-08-16,1.0503000020980835,1.0530999898910522,1.0260000228881836,1.0325000286102295,1.0325000286102295,0
2010-08-23,1.035099983215332,1.044700026512146,1.0219000577926636,1.024399995803833,1.024399995803833,0
2010-08-30,1.0285999774932861,1.0307300090789795,1.006700038909912,1.0127999782562256,1.0127999782562256,0
2010-09-06,1.0164599418640137,1.0276999473571777,1.0061999559402466,1.0152000188827515,1.0152000188827515,0
2010-09-13,1.0195200443267822,1.0204999446868896,0.9934300184249878,1.0154399871826172,1.0154399871826172,0
2010-09-20,1.0094000101089478,1.0117000341415405,0.9779000282287598,0.9853000044822693,0.9853000044822693,0
2010-09-27,0.9846000075340271,0.9872999787330627,0.9707800149917603,0.9839000105857849,0.9839000105857849,0
2010-10-04,0.9761000275611877,0.9785199761390686,0.9557999968528748,0.9656000137329102,0.9656000137329102,0
2010-10-11,0.9615399837493896,0.9724799990653992,0.9466000199317932,0.9530100226402283,0.9530100226402283,0
2010-10-18,0.9584000110626221,0.9794600009918213,0.9541000127792358,0.9677000045776367,0.9677000045776367,0
2010-10-25,0.9779000282287598,0.9915400147438049,0.9664000272750854,0.9897800087928772,0.9897800087928772,0
2010-11-01,0.9829999804496765,0.9969000220298767,0.9547200202941895,0.957889974117279,0.957889974117279,0
2010-11-08,0.9604499936103821,0.9778000116348267,0.9585999846458435,0.9763000011444092,0.9763000011444092,0
2010-11-15,0.9789999723434448,0.9995999932289124,0.9760000109672546,0.9954000115394592,0.9954000115394592,0
2010-11-22,0.9921299815177917,1.0038000345230103,0.9848300218582153,1.0,1.0,0
2010-11-29,1.0027999877929688,1.0064400434494019,0.976069986820221,0.9926999807357788,0.9926999807357788,0
2010-12-06,0.9747599959373474,0.9912999868392944,0.9726999998092651,0.9829999804496765,0.9829999804496765,0
2010-12-13,0.9821199774742126,0.9848999977111816,0.956089973449707,0.9645000100135803,0.9645000100135803,0
2010-12-20,0.9700999855995178,0.9718999862670898,0.9498000144958496,0.9574999809265137,0.9574999809265137,0
2010-12-27,0.9635199904441833,0.9643999934196472,0.9308900237083435,0.934499979019165,0.934499979019165,0
2011-01-03,0.9322999715805054,0.970550000667572,0.932200014591217,0.9659000039100647,0.9659000039100647,0
2011-01-10,0.9667999744415283,0.9781000018119812,0.9605000019073486,0.9638800024986267,0.9638800024986267,0
2011-01-17,0.9639000296592712,0.968500018119812,0.9526600241661072,0.9667999744415283,0.9667999744415283,0
2011-01-24,0.9582899808883667,0.9621999859809875,0.9391400218009949,0.9460399746894836,0.9460399746894836,0
2011-01-31,0.9416999816894531,0.9591000080108643,0.9330000281333923,0.9462699890136719,0.9462699890136719,0
2011-02-07,0.9542999863624573,0.9747099876403809,0.9525200128555298,0.9685999751091003,0.9685999751091003,0
2011-02-14,0.9734699726104736,0.9742000102996826,0.9477999806404114,0.949400007724762,0.949400007724762,0
2011-02-21,0.9435999989509583,0.9504500031471252,0.9239000082015991,0.9248200058937073,0.9248200058937073,0
2011-02-28,0.9279999732971191,0.932699978351593,0.9200000166893005,0.9319000244140625,0.9319000244140625,0
2011-03-07,0.925849974155426,0.9368000030517578,0.9236000180244446,0.9315999746322632,0.9315999746322632,0
