Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1.0475000143051147,1.0513999462127686,1.0264999866485596,1.0270999670028687,1.0270999670028687,0
2010-01-11,1.0281000137329102,1.041200041770935,1.0223000049591064,1.0292999744415283,1.0292999744415283,0
2010-01-18,1.0291999578475952,1.0598000288009644,1.0246000289916992,1.0568000078201294,1.0568000078201294,0
2010-01-25,1.05649995803833,1.0716999769210815,1.0530999898910522,1.0679999589920044,1.0679999589920044,0
2010-02-01,1.0680999755859375,1.0779000520706177,1.0542999505996704,1.0712000131607056,1.0712000131607056,0
2010-02-08,1.0713000297546387,1.07669997215271,1.048050045967102,1.0507500171661377,1.0507500171661377,0
2010-02-15,1.0504000186920166,1.0529999732971191,1.0377999544143677,1.0389200448989868,1.0389200448989868,0
2010-02-22,1.038699984550476,1.0676000118255615,1.0368000268936157,1.0507999658584595,1.0507999658584595,0
2010-03-01,1.0511000156402588,1.0570000410079956,1.0260000228881836,1.0270999670028687,1.0270999670028687,0
2010-03-08,1.0264999866485596,1.031599998474121,1.0154000520706177,1.0166000127792358,1.0166000127792358,0
2010-03-15,1.0164999961853027,1.0227999687194824,1.006100058555603,1.0162999629974365,1.0162999629974365,0
2010-03-22,1.0164999961853027,1.0300999879837036,1.0146000385284424,1.0268900394439697,1.0268900394439697,0
2010-03-29,1.026919960975647,1.026919960975647,1.006700038909912,1.0082000494003296,1.0082000494003296,0
2010-04-05,1.0080000162124634,1.010200023651123,0.9976000189781189,1.0027999877929688,1.0027999877929688,0
2010-04-12,1.002500057220459,1.0159000158309937,0.995199978351593,1.0151000022888184,1.0151000022888184,0
2010-04-19,1.0154000520706177,1.0211999416351318,0.9929999709129333,0.9991000294685364,0.9991000294685364,0
2010-04-26,0.9987999796867371,1.0195000171661377,0.9966999888420105,1.0157999992370605,1.0157999992370605,0
2010-05-03,1.0156999826431274,1.072100043296814,1.0099999904632568,1.0358699560165405,1.0358699560165405,0
2010-05-10,1.0363999605178833,1.0388000011444092,1.0109000205993652,1.0342999696731567,1.0342999696731567,0
2010-05-17,1.0343999862670898,1.0743999481201172,1.0245000123977661,1.062600016593933,1.062600016593933,0
2010-05-24,1.062940001487732,1.0847300291061401,1.0442999601364136,1.0549999475479126,1.0549999475479126,0
2010-05-31,1.054800033569336,1.0637999773025513,1.0335999727249146,1.0637999773025513,1.0637999773025513,0
2010-06-07,1.0637999773025513,1.0678000450134277,1.0286999940872192,1.0324000120162964,1.0324000120162964,0
