Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1.4310041666030884,1.4483097791671753,1.4262080192565918,1.4470105171203613,1.4470105171203613,0
2010-01-11,1.4464871883392334,1.4577046632766724,1.4341028928756714,1.4369055032730103,1.4369055032730103,0
2010-01-18,1.437235951423645,1.4413999319076538,1.4030951261520386,1.4153881072998047,1.4153881072998047,0
2010-01-25,1.4154081344604492,1.4194263219833374,1.3854061365127563,1.387694001197815,1.387694001197815,0
2010-02-01,1.387597680091858,1.4024064540863037,1.3588064908981323,1.3639960289001465,1.3639960289001465,0
2010-02-08,1.364498496055603,1.3839489221572876,1.3533082008361816,1.362416386604309,1.362416386604309,0
2010-02-15,1.3628062009811401,1.3788729906082153,1.3450260162353516,1.3628062009811401,1.3628062009811401,0
2010-02-22,1.3628991842269897,1.3692628145217896,1.3452069759368896,1.3637913465499878,1.3637913465499878,0
2010-03-01,1.3642936944961548,1.3733999729156494,1.3445197343826294,1.3635867834091187,1.3635867834091187,0
2010-03-08,1.3641074895858765,1.3794054985046387,1.3538578748703003,1.377467393875122,1.377467393875122,0
2010-03-15,1.3773914575576782,1.3816543817520142,1.3504936695098877,1.3514060974121094,1.3514060974121094,0
2010-03-22,1.3514060974121094,1.3569073677062988,1.3269991874694824,1.3450260162353516,1.3450260162353516,0
2010-03-29,1.3448090553283691,1.359194278717041,1.33879554271698,1.3496187925338745,1.3496187925338745,0
2010-04-05,1.34969162940979,1.366474986076355,1.3285682201385498,1.3625833988189697,1.3625833988189697,0
2010-04-12,1.3636983633041382,1.3687942028045654,1.3470009565353394,1.3486722707748413,1.3486722707748413,0
2010-04-19,1.34890878200531,1.3521919250488281,1.320916771888733,1.3359339237213135,1.3359339237213135,0
2010-04-26,1.3363981246948242,1.3413995504379272,1.3119055032730103,1.3323030471801758,1.3323030471801758,0
2010-05-03,1.3323030471801758,1.3326935768127441,1.2540442943572998,1.2874983549118042,1.2874983549118042,0
2010-05-10,1.2878963947296143,1.3091918230056763,1.234202265739441,1.23704195022583,1.23704195022583,0
2010-05-17,1.2372256517410278,1.2672022581100464,1.2145946025848389,1.2536041736602783,1.2536041736602783,0
2010-05-24,1.2533998489379883,1.2545005083084106,1.215569019317627,1.2268733978271484,1.2268733978271484,0
2010-05-31,1.2277169227600098,1.2338976860046387,1.1928049325942993,1.193402886390686,1.193402886390686,0
2010-06-07,1.1944148540496826,1.2151997089385986,1.1881988048553467,1.2142847776412964,1.2142847776412964,0
2010-06-14,1.2147272825241089,1.2465875148773193,1.2147272825241089,1.2414032220840454,1.2414032220840454,0
2010-06-21,1.2408949136734009,1.2468050718307495,1.2210757732391357,1.238006830215454,1.238006830215454,0
2010-06-28,1.238006830215454,1.2610021829605103,1.2154361009597778,1.2561078071594238,1.2561078071594238,0
2010-07-05,1.2555242776870728,1.2721028327941895,1.2483770847320557,1.264606237411499,1.264606237411499,0
2010-07-12,1.264606237411499,1.3004070520401,1.252536416053772,1.2903226613998413,1.2903226613998413,0
