Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1.4835000038146973,1.488800048828125,1.472599983215332,1.4757000207901,1.4757000207901,0
2010-01-11,1.4758000373840332,1.4809999465942383,1.4609999656677246,1.4752000570297241,1.4752000570297241,0
2010-01-18,1.4752000570297241,1.4780000448226929,1.4594999551773071,1.4737000465393066,1.4737000465393066,0
2010-01-25,1.4737000465393066,1.4758000373840332,1.461300015449524,1.4709999561309814,1.4709999561309814,0
2010-02-01,1.471500039100647,1.4807000160217285,1.450600028038025,1.4673000574111938,1.4673000574111938,0
2010-02-08,1.4674999713897705,1.469580054283142,1.457200050354004,1.465399980545044,1.465399980545044,0
2010-02-15,1.465499997138977,1.4692000150680542,1.4495999813079834,1.4646999835968018,1.4646999835968018,0
2010-02-22,1.4651999473571777,1.4680999517440796,1.4529999494552612,1.4636000394821167,1.4636000394821167,0
2010-03-01,1.4634000062942505,1.4645999670028687,1.4609999656677246,1.463189959526062,1.463189959526062,0
2010-03-08,1.4631999731063843,1.4634100198745728,1.445199966430664,1.4572999477386475,1.4572999477386475,0
2010-03-15,1.4574999809265137,1.457800030708313,1.4315999746322632,1.4342000484466553,1.4342000484466553,0
2010-03-22,1.434000015258789,1.436900019645691,1.4204000234603882,1.4299999475479126,1.4299999475479126,0
2010-03-29,1.4300999641418457,1.4378199577331543,1.4140000343322754,1.4319000244140625,1.4319000244140625,0
2010-04-05,1.4316999912261963,1.4428999423980713,1.4313000440597534,1.4427000284194946,1.4427000284194946,0
2010-04-12,1.4426000118255615,1.446329951286316,1.4254000186920166,1.4325300455093384,1.4325300455093384,0
2010-04-19,1.4325000047683716,1.4361000061035156,1.4316999912261963,1.4335999488830566,1.4335999488830566,0
2010-04-26,1.433500051498413,1.4364999532699585,1.4200999736785889,1.4336999654769897,1.4336999654769897,0
2010-05-03,1.4336999654769897,1.434399962425232,1.4002000093460083,1.4211000204086304,1.4211000204086304,0
2010-05-10,1.4200999736785889,1.4329999685287476,1.3920999765396118,1.4005999565124512,1.4005999565124512,0
2010-05-17,1.4005999565124512,1.4586000442504883,1.399399995803833,1.4425899982452393,1.4425899982452393,0
2010-05-24,1.4424999952316284,1.444219946861267,1.4084999561309814,1.4217000007629395,1.4217000007629395,0
2010-05-31,1.4221500158309937,1.4257099628448486,1.3804999589920044,1.3883999586105347,1.3883999586105347,0
2010-06-07,1.3890000581741333,1.3945000171661377,1.3732000589370728,1.3915300369262695,1.3915300369262695,0
2010-06-14,1.3917399644851685,1.4038000106811523,1.3674299716949463,1.3716000318527222,1.3716000318527222,0
2010-06-21,1.371899962425232,1.3760000467300415,1.3438999652862549,1.3528000116348267,1.3528000116348267,0
2010-06-28,1.3524999618530273,1.3533999919891357,1.3108899593353271,1.3358999490737915,1.3358999490737915,0
2010-07-05,1.335800051689148,1.34089994430542,1.3259899616241455,1.3343000411987305,1.3343000411987305,0
2010-07-12,1.3342000246047974,1.361799955368042,1.330199956893921,1.3539999723434448,1.3539999723434448,0
2010-07-19,1.3538999557495117,1.367300033569336,1.3339999914169312,1.3583999872207642,1.3583999872207642,0
2010-07-26,1.3583999872207642,1.381600022315979,1.3510199785232544,1.3587000370025635,1.3587000370025635,0
2010-08-02,1.3590799570083618,1.3874000310897827,1.3590799570083618,1.3788000345230103,1.3788000345230103,0
2010-08-09,1.3789000511169434,1.392199993133545,1.3420000076293945,1.3468999862670898,1.3468999862670898,0
2010-08-16,1.3414000272750854,1.3451000452041626,1.3141000270843506,1.3221999406814575,1.3221999406814575,0
2010-08-23,1.3157999515533447,1.3186299800872803,1.2972999811172485,1.3016999959945679,1.3016999959945679,0
2010-08-30,1.312000036239624,1.315999984741211,1.2865999937057495,1.2989000082015991,1.2989000082015991,0
2010-09-06,1.3105000257492065,1.3130899667739868,1.276900053024292,1.2883000373840332,1.2883000373840332,0
2010-09-13,1.2968000173568726,1.3388999700546265,1.2872999906539917,1.3279000520706177,1.3279000520706177,0
2010-09-20,1.316499948501587,1.3272000551223755,1.307360053062439,1.3127000331878662,1.3127000331878662,0
2010-09-27,1.327299952507019,1.3459999561309814,1.3167599439620972,1.3401999473571777,1.3401999473571777,0
2010-10-04,1.3447999954223633,1.3490999937057495,1.326200008392334,1.3446600437164307,1.3446600437164307,0
2010-10-11,1.344099998474121,1.3477100133895874,1.326449990272522,1.3414000272750854,1.3414000272750854,0
2010-10-18,1.338129997253418,1.3624999523162842,1.3309400081634521,1.3467999696731567,1.3467999696731567,0
2010-10-25,1.3624000549316406,1.3703399896621704,1.354490041732788,1.363800048828125,1.363800048828125,0
2010-11-01,1.3716000318527222,1.38332998752594,1.3447999954223633,1.3631999492645264,1.3631999492645264,0
2010-11-08,1.3517999649047852,1.3528000116348267,1.3229999542236328,1.329800009727478,1.329800009727478,0
2010-11-15,1.3406000137329102,1.3672200441360474,1.336400032043457,1.3595000505447388,1.3595000505447388,0
2010-11-22,1.363610029220581,1.3654999732971191,1.3236000537872314,1.3339999914169312,1.3339999914169312,0
2010-11-29,1.3284000158309937,1.3291000127792358,1.2960000038146973,1.3115999698638916,1.3115999698638916,0
2010-12-06,1.3078999519348145,1.3114999532699585,1.295699954032898,1.301800012588501,1.301800012588501,0
2010-12-13,1.2961000204086304,1.3005000352859497,1.2719999551773071,1.2768000364303589,1.2768000364303589,0
2010-12-20,1.2768000364303589,1.2776999473571777,1.246000051498413,1.2565200328826904,1.2565200328826904,0
2010-12-27,1.2604000568389893,1.2696000337600708,1.2415399551391602,1.2431000471115112,1.2431000471115112,0
2011-01-03,1.2453900575637817,1.2721999883651733,1.2414000034332275,1.253600001335144,1.253600001335144,0
2011-01-10,1.2466000318527222,1.2945200204849243,1.2430000305175781,1.2869000434875488,1.2869000434875488,0
2011-01-17,1.2896000146865845,1.3065199851989746,1.2773799896240234,1.3020000457763672,1.3020000457763672,0
2011-01-24,1.305050015449524,1.306839942932129,1.2827999591827393,1.2984000444412231,1.2984000444412231,0
2011-01-31,1.27839994430542,1.303339958190918,1.2777999639511108,1.289199948310852,1.289199948310852,0
2011-02-07,1.2955000400543213,1.3186999559402466,1.2929999828338623,1.3178999423980713,1.3178999423980713,0
2011-02-14,1.315999984741211,1.320099949836731,1.2893999814987183,1.2934199571609497,1.2934199571609497,0
2011-02-21,1.2943999767303467,1.2973999977111816,1.270900011062622,1.2782000303268433,1.2782000303268433,0
2011-02-28,1.2747999429702759,1.3015999794006348,1.2725000381469727,1.3008999824523926,1.3008999824523926,0
2011-03-07,1.295009970664978,1.3036999702453613,1.2826000452041626,1.2858999967575073,1.2858999967575073,0
2011-03-14,1.2933599948883057,1.2968000173568726,1.2501599788665771,1.2618000507354736,1.2618000507354736,0
2011-03-21,1.2802000045776367,1.295199990272522,1.2730000019073486,1.2871999740600586,1.2871999740600586,0
